Variety,Soil Types,Seedrate(in Kg),Nursery,30DRain( in mm),30_50DRain( in mm),51_70DRain(in mm),Min temp_D1_D30,Max temp_D1_D30,Min temp_D31_D60,Max temp_D31_D60,Max temp_D61_D90,Min temp_D91_D120,Max temp_D91_D120,Inst Wind Speed_D1_D30(in Knots),Inst Wind Speed_D31_D60(in Knots),Inst Wind Speed_D61_D90(in Knots),Inst Wind Speed_D91_D120(in Knots),Relative Humidity_D1_D30,Relative Humidity_D31_D60,Relative Humidity_D61_D90,Relative Humidity_D91_D120,Trash(in bundles),Wind Direction_D1_D30_E,Wind Direction_D1_D30_ENE,Wind Direction_D1_D30_NW,Wind Direction_D1_D30_SSE,Wind Direction_D1_D30_SW,Wind Direction_D1_D30_W,Wind Direction_D31_D60_ENE,Wind Direction_D31_D60_NE,Wind Direction_D31_D60_S,Wind Direction_D31_D60_W,Wind Direction_D31_D60_WNW,Wind Direction_D61_D90_NE,Wind Direction_D61_D90_NNE,Wind Direction_D61_D90_NNW,Wind Direction_D61_D90_SE,Wind Direction_D61_D90_SW,Wind Direction_D91_D120_NNW,Wind Direction_D91_D120_NW,Wind Direction_D91_D120_S,Wind Direction_D91_D120_SSE,Wind Direction_D91_D120_W,Wind Direction_D91_D120_WSW
0,0,125,0,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,450,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,125,1,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,400,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,1,150,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,540,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,1,125,1,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,500,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,25,1,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,90,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,0,125,0,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,400,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2,0,125,0,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,500,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,125,0,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,450,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,0,150,0,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,600,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,0,150,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,480,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2,1,75,0,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,300,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,125,1,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,500,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2,1,125,0,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,500,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,75,0,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,240,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,100,0,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,360,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,1,100,0,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,360,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2,1,75,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,300,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2,0,100,0,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,400,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,25,0,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,80,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,100,1,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,400,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,100,0,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,360,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,75,0,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,240,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,100,1,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,360,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,75,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,240,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,0,75,1,19.6,187.2,167.0,19.33159268929504,34,17.137075718015666,35,32.5,16.18332711674748,30.5,10,4,10,6,64.6,85,84,87,300,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,50,0,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,160,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,75,0,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,300,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,75,1,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,240,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2,0,125,1,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,500,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2,0,125,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,500,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,1,75,1,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,300,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,0,25,1,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,100,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1,125,0,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,400,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,50,1,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,160,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,1,75,0,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,240,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,1,100,0,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,400,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,100,1,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,320,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,100,0,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,400,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2,0,75,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,300,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,0,150,1,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,480,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2,0,100,1,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,400,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1,25,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,80,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,100,1,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,320,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,1,125,0,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,450,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,75,1,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,300,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,150,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,540,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,0,50,0,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,200,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2,0,100,0,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,400,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,50,0,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,180,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,1,75,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,300,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2,1,100,1,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,400,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2,0,150,0,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,600,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,1,25,1,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,100,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,1,125,0,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,450,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,0,125,1,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,450,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,1,75,1,18.5,185.2,165.3,19.33159268929504,35,17.137075718015666,30,33.5,16.18332711674748,33.0,4,12,4,12,85.0,96,84,79,300,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1,125,0,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,500,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2,1,100,0,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,400,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2,0,100,1,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,400,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2,1,125,1,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,500,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,1,125,0,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,450,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2,1,150,0,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,600,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,125,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,400,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,0,100,1,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,400,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2,0,50,0,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,200,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,0,125,0,19.6,187.2,167.0,19.33159268929504,34,17.137075718015666,35,32.5,16.18332711674748,30.5,10,4,10,6,64.6,85,84,87,500,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,25,0,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,100,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2,1,125,0,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,500,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2,0,100,1,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,400,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,50,1,18.1,185.6,166.1,19.33159268929504,32,17.137075718015666,28,34.0,16.18332711674748,35.0,10,12,10,12,72.7,91,83,81,160,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1,125,0,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,450,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2,0,150,0,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,600,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,100,0,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,360,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2,1,125,1,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,500,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2,0,125,0,18.1,185.6,166.1,18.0,31,15.5,34,33.0,15.0,31.5,6,6,8,10,78.6,80,92,88,500,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2,1,75,1,19.6,187.2,167.0,19.5,34,18.5,35,32.5,16.0,30.5,10,4,10,6,64.6,85,84,87,300,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2,0,125,0,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,500,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,125,1,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,400,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,1,100,0,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,360,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2,1,125,1,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,500,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,0,125,1,18.5,185.2,165.3,19.33159268929504,35,17.137075718015666,30,33.5,16.18332711674748,33.0,4,12,4,12,85.0,96,84,79,400,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,100,0,18.1,185.6,166.1,20.5,32,17.5,28,34.0,16.5,35.0,10,12,10,12,72.7,91,83,81,360,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,1,100,1,18.5,185.2,165.3,20.0,35,18.0,30,33.5,18.0,33.0,4,12,4,12,85.0,96,84,79,320,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,50,0,19.6,187.2,167.0,18.5,34,16.0,30,31.0,16.0,33.0,4,10,8,10,72.0,78,88,85,180,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,125,1,18.5,185.2,165.3,19.0,33,17.0,32,31.5,15.5,32.5,8,6,8,6,88.5,95,81,84,400,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
